Log HR Apixaban Stroke,Log HR Apixaban MI,Log HR Apixaban Bleed,Log HR Apixaban ICH,Log HR Apixaban Death,Log HR Apixaban SE,Log HR Apixaban TIA,Log HR Dabigatran Stroke,Log HR Dabigatran MI,Log HR Dabigatran Bleed,Log HR Dabigatran ICH,Log HR Dabigatran Death,Log HR Dabigatran SE,Log HR Dabigatran TIA,Log HR Edoxaban Stroke,Log HR Edoxaban MI,Log HR Edoxaban Bleed,Log HR Edoxaban ICH,Log HR Edoxaban Death,Log HR Edoxaban SE,Log HR Edoxaban TIA
-0.09548,-0.2057,-0.1984,-0.7711,-0.1375,-1.079,-1.792,-0.3133,0.3348,0.03296,-0.952,-0.01781,-0.3183,0.2517,-0.1279,-0.03954,-0.0749,-0.8433,-0.02648,-1.093,-1.104
-0.09548,-0.2976,-0.2117,-0.7711,-0.1375,-1.079,-1.792,-0.3133,0.2945,0.03296,-0.952,-0.01781,-0.3183,-1.886,-0.05087,-0.03954,-0.0749,-0.8,-0.02648,-1.093,-1.094
-0.09548,-0.2976,-0.2117,-0.7711,-0.1375,-1.079,-1.792,-0.3133,0.2945,0.03296,-0.952,-0.01781,-0.3183,0.8857,-0.05087,-0.03954,-0.0749,-0.8,-0.02648,-0.6403,1.355
-0.09548,-0.2976,-0.238,-0.7711,-0.08635,-1.079,-1.443,-0.3133,0.3098,0.03296,-0.952,-0.08851,-0.3183,0.06032,-0.05087,-0.06092,-0.0749,-0.7149,-0.1173,-0.6403,1.271
-0.09548,-0.2976,-0.238,-0.7711,-0.08635,-1.17,-1.443,-0.3133,0.3098,-0.01152,-0.952,-0.08851,-0.3688,-2.043,-0.05087,-0.06092,-0.0749,-0.7149,-0.1173,-0.6403,0.5079
-0.09548,-0.1455,-0.238,-0.7711,-0.09347,-1.17,-1.443,-0.3133,0.4506,-0.01152,-0.952,-0.08851,-0.3688,-0.6898,0.0631,-0.06092,-0.1155,-0.7149,-0.1173,-0.6403,-4.673
-0.09548,-0.1455,-0.238,-0.7711,-0.09347,-1.17,-1.443,-0.3133,0.53,-0.01152,-0.952,-0.2457,-0.3688,1.13,0.0631,-0.06092,-0.1155,-0.7149,-0.1173,-0.6403,-0.8817
-0.09548,-0.1865,-0.238,-0.8255,-0.159,-1.17,-1.443,-0.3133,0.53,-0.01152,-0.952,-0.2457,-0.3688,-0.2982,0.0631,-0.06092,-0.1091,-0.7149,-0.1173,-0.6403,-1.273
-0.165,-0.3942,-0.2466,-0.9192,-0.159,-1.17,-1.443,-0.3133,0.53,-0.01152,-0.8986,-0.2544,-0.3688,1.91,0.0631,-0.06092,-0.1091,-0.7149,-0.1173,-0.6403,-0.4088
-0.1231,-0.3942,-0.2209,-0.9822,-0.1019,-1.17,-1.443,-0.3898,0.53,-0.01152,-0.8986,-0.2544,-0.3688,0.5148,0.0631,-0.01173,-0.1091,-0.7149,-0.1173,-0.8395,-1.337
-0.1231,-0.3942,-0.2972,-0.9822,-0.1019,-1.046,-1.443,-0.3898,0.53,-0.01152,-0.8986,-0.2544,-0.3688,0.4921,0.03663,-0.01173,-0.1091,-0.7135,-0.1173,-0.8395,-1.594
-0.1231,-0.3942,-0.2972,-0.9822,-0.1019,-1.046,-1.443,-0.3898,0.53,-0.01152,-0.8986,-0.2544,-0.3688,-0.2563,0.03663,-0.02354,-0.08778,-0.7742,-0.1173,-0.8395,0.7315
-0.1095,-0.3942,-0.2972,-1.004,-0.1415,-1.046,-1.443,-0.3898,0.6161,-0.01042,-0.8986,-0.2544,-0.3243,2.556,-0.03309,-0.02354,-0.08778,-0.8716,-0.1173,-0.8395,-1.302
-0.1095,-0.3942,-0.2972,-0.8607,-0.1415,-1.014,-1.443,-0.3898,0.6161,-0.01042,-0.8986,-0.2544,-0.3243,0.7084,0.02876,-0.1973,-0.1302,-0.8716,-0.1173,-0.8395,-0.9071
-0.1095,-0.3942,-0.2972,-0.8607,-0.1415,-1.014,0.2238,-0.3898,0.6161,-0.01042,-0.8986,-0.2544,-0.2696,0.6429,0.02876,-0.1973,-0.1264,-0.8716,-0.1173,-0.8395,0.06175
-0.1095,-0.3942,-0.1348,-0.8607,-0.1208,-0.8706,0.2238,-0.3898,0.6161,-0.01042,-1.2,-0.2544,-0.4769,-0.6925,0.04492,-0.1657,-0.1101,-0.8716,-0.1173,-1.204,1.063
-0.1095,-0.3143,-0.1348,-0.5526,-0.1208,-0.7734,0.2238,-0.3898,0.6161,-0.01042,-1.2,-0.2544,-0.4769,0.09937,0.08567,-0.1657,-0.1101,-0.8716,-0.1173,-0.3282,0.3155
-0.1095,-0.3143,-0.1348,-0.5526,-0.1208,-0.7734,0.2238,-0.3898,0.5356,0.149,-1.2,-0.2481,-0.4769,-1.396,0.08567,-0.1657,-0.1101,-0.8716,-0.1173,-0.3282,-2.028
-0.1095,-0.3143,-0.1348,-0.5526,-0.09247,-0.7734,0.2238,-0.3898,0.5356,0.1588,-1.075,-0.2481,-0.4769,0.01758,0.08567,-0.09694,-0.1101,-0.8716,-0.1173,-0.3282,0.9792
-0.084,-0.3143,-0.1348,-0.5526,-0.09247,-0.7734,0.2238,-0.3898,0.5356,0.1588,-1.075,-0.2481,-0.4769,0.6253,0.1628,-0.09694,-0.1101,-0.8716,-0.1173,-0.3282,0.06413
-0.084,-0.3143,0.009865,-0.6732,-0.1077,-0.7734,-1.221,-0.3284,0.5356,0.1588,-1.075,-0.04651,-0.4769,1.423,0.1628,-0.09694,-0.1637,-0.8716,-0.08939,-0.3282,0.3224
-0.084,-0.3143,0.009865,-0.6732,-0.2027,-0.8068,-1.221,-0.3284,0.3687,0.1588,-1.075,-0.04651,-0.4769,-0.2312,0.1628,-0.09694,-0.1637,-0.8716,-0.08939,-0.3282,-1.78
-0.084,-0.3143,-0.09827,-0.6732,-0.07117,-0.7693,-1.52,-0.4741,0.3687,0.1588,-0.8718,-0.04651,-0.5288,0.7816,0.1628,0.01498,-0.1637,-0.8716,-0.1011,-0.3282,-2.622
-0.084,-0.3143,-0.09827,-0.6732,-0.08294,-0.7693,-3.294,-0.4741,0.3687,0.05463,-0.8718,-0.2679,-0.3286,-0.5797,0.1628,0.01498,-0.1637,-0.8121,-0.1011,-0.3282,-1.211
-0.084,-0.3143,-0.09827,-0.6732,-0.1994,-0.7693,-3.294,-0.3799,0.4831,0.05463,-0.8718,-0.2679,-0.3286,-0.498,0.1628,0.01498,-0.1637,-0.7809,-0.1011,-0.3282,0.822
-0.04736,-0.3963,-0.09827,-0.6732,-0.1994,-0.7693,-3.294,-0.4615,0.4831,0.05463,-0.7665,-0.2174,-0.3286,0.237,0.1004,0.01498,-0.1637,-0.7809,-0.1011,-0.3282,-1.524
-0.04736,-0.3963,-0.09827,-0.6732,-0.1994,-0.7693,-0.3044,-0.4615,0.4831,0.05463,-1.211,0.02199,-0.3286,-0.707,0.1004,-0.01756,-0.1102,-0.7809,-0.1011,-0.3282,0.9315
-0.04736,-0.3963,-0.09827,-0.6732,-0.1087,-0.7271,-0.3044,-0.4599,0.4303,0.05463,-1.211,0.02199,-0.3286,-1.058,0.1004,-0.05917,-0.141,-0.7875,-0.1011,-0.3282,0.3631
-0.04736,-0.336,-0.09827,-0.6732,-0.1087,-0.7271,-0.3044,-0.4599,0.4303,0.05463,-1.211,0.02199,-0.3286,1.974,0.1004,-0.05917,-0.141,-0.7875,-0.06171,-0.3282,-1.099
-0.08939,-0.336,-0.1304,-0.6732,-0.1087,-0.7271,-3.136,-0.4599,0.4303,0.05463,-1.221,0.02199,-0.4565,-0.037,0.1004,-0.05917,-0.141,-0.7875,-0.06171,-0.3282,-0.3283
-0.06576,-0.1902,-0.1304,-0.6732,-0.1087,-0.7245,-3.136,-0.4599,0.4303,0.05463,-1.3,0.02199,-0.4565,1.629,0.1004,-0.05036,-0.141,-0.7875,-0.09029,-0.3282,0.1346
-0.06576,0.02577,-0.128,-0.6559,-0.1043,-0.7245,-3.136,-0.4599,0.4303,0.05463,-1.3,0.02199,-0.4565,0.1651,0.09325,-0.05036,-0.141,-0.7875,-0.04255,-0.3177,3.314
-0.06576,0.02577,-0.128,-0.6559,-0.1711,-0.7245,-3.136,-0.4599,0.4303,0.05463,-1.3,-0.009805,-0.4565,1.501,0.09325,-0.05036,-0.1611,-0.7113,-0.0842,-0.3177,-2.494
-0.06576,0.02577,-0.128,-0.7226,-0.1711,-0.7245,-2.764,-0.4461,0.35,0.05463,-1.3,-0.03875,-0.4565,0.2361,0.09325,-0.05036,-0.1611,-0.7113,-0.0842,-0.3177,0.7958
-0.06576,0.02577,-0.128,-0.7226,-0.0184,-0.7245,-2.764,-0.4461,0.35,0.05919,-1.199,-0.03875,-0.4792,0.5946,0.09325,-0.05036,-0.1611,-0.7113,-0.06618,-0.3177,0.24
-0.1015,0.02577,-0.128,-0.7226,-0.1009,-0.6253,-2.764,-0.4461,0.35,0.05919,-1.184,-0.03875,-0.4692,1.227,0.09325,0.03932,-0.1611,-0.7113,-0.06618,-0.3177,-1.123
-0.1015,-0.009159,-0.199,-0.7226,-0.1009,-0.5796,-2.764,-0.4461,0.2973,0.05224,-0.8098,-0.03875,-0.4692,1.369,0.09325,0.03932,-0.1319,-0.7113,-0.06618,-0.3177,0.1551
-0.03222,-0.009159,-0.2013,-0.6672,-0.1009,-0.4569,-1.323,-0.4461,0.2973,0.004382,-0.8098,-0.03875,-0.4692,-0.3504,0.04989,0.03932,-0.1416,-0.6711,-0.06618,-0.3177,-1.301
-0.03222,-0.02063,-0.2013,-0.6385,-0.1009,-0.4569,-1.323,-0.4461,0.2973,0.04484,-0.8098,-0.1547,-0.4692,-2.328,0.04989,0.03932,-0.1416,-0.6711,-0.06031,-0.3177,-0.7912
-0.03222,-0.108,-0.2013,-0.6385,-0.1009,-0.4569,-1.323,-0.4461,0.4042,0.04484,-0.8098,-0.1296,-0.4692,-0.8221,0.04989,0.03932,-0.1416,-0.6711,-0.01861,-0.3177,0.6586
-0.1391,-0.108,-0.2013,-0.6385,-0.09193,-0.4569,-1.323,-0.4461,0.2664,0.04484,-1.161,-0.1296,-0.4692,-0.5601,0.04989,0.08348,-0.1386,-0.6711,0.0008414,-0.3177,0.3164
-0.1391,-0.108,-0.1862,-0.6385,-0.09193,-0.4569,-1.323,-0.4461,0.2664,0.04484,-1.161,-0.1296,-0.2761,-0.3272,0.04989,0.08348,-0.1386,-0.6711,-0.01191,-0.3177,1.817
-0.1215,-0.108,-0.1862,-0.6385,-0.09193,-0.4569,-1.323,-0.5282,0.2664,0.04484,-1.161,-0.1296,-0.2761,-1.661,0.04989,-0.06079,-0.1386,-0.6711,-0.01191,-0.3177,3.03
-0.1215,-0.108,-0.1862,-0.6385,-0.1006,-0.4569,-2.715,-0.5282,0.4471,0.04484,-1.161,-0.1296,-0.2761,1.764,0.04989,-0.06079,-0.1386,-0.621,-0.01191,-0.3177,1.568
-0.1215,-0.108,-0.1862,-0.7492,-0.1006,-0.4569,-2.715,-0.3817,0.4471,0.04484,-0.8125,-0.1296,-0.2928,-1.632,0.04989,-0.06079,-0.151,-0.621,0.01637,-0.3177,-2.456
-0.1215,-0.108,-0.1862,-0.677,-0.1006,-0.4569,-2.715,-0.3817,0.4471,0.04484,-0.8125,-0.1128,-0.2928,2.299,0.04989,-0.05727,-0.151,-0.621,0.01637,-0.3177,2.308
-0.1215,-0.09551,-0.1862,-0.7034,-0.1006,-0.53,-2.715,-0.3817,0.3698,0.04484,-0.8125,-0.1128,-0.2928,0.0474,0.04989,-0.05727,-0.151,-0.7556,0.01637,-0.3992,2.323
-0.1215,-0.09551,-0.1862,-0.7034,-0.1006,-0.53,-2.715,-0.3817,0.3698,0.04484,-1.203,-0.1374,-0.2928,-1.676,0.04989,-0.05727,-0.151,-0.6486,-0.06439,-0.3992,1.673
-0.1215,-0.09551,-0.1862,-0.7034,-0.1006,-0.53,-2.715,-0.2306,0.3698,0.05207,-1.203,-0.1374,-0.2928,-2.139,0.04989,-0.05727,-0.1474,-0.6527,-0.06941,-0.3992,-0.04196
-0.1504,-0.09551,-0.1862,-0.7034,-0.1006,-0.53,-1.13,-0.2306,0.283,0.05207,-1.272,-0.1374,-0.2928,-0.092,0.04989,-0.05727,-0.1068,-0.6116,-0.06941,-0.3992,0.5685
-0.1504,-0.1662,-0.1862,-0.6008,-0.1006,-0.6255,-1.13,-0.4735,0.283,0.05207,-1.272,-0.1374,-0.2928,-0.1235,0.04989,-0.05727,-0.1421,-0.6116,-0.06941,0.02128,0.9304
-0.1504,-0.1662,-0.1862,-0.6008,-0.1254,-0.6701,-1.13,-0.5197,0.283,0.04439,-1.272,-0.1374,-0.2928,0.8369,0.1364,-0.05727,-0.1421,-0.6116,-0.06941,0.08808,1.365
-0.0134,-0.1662,-0.2153,-0.9722,-0.1254,-0.6701,-1.13,-0.5197,0.2282,0.04439,-0.9814,-0.1374,-0.2928,0.3561,0.1364,-0.05727,-0.1421,-0.6932,-0.06941,-0.1304,-1.857
-0.0134,-0.09173,-0.2153,-1.014,-0.1254,-0.6329,-3.996,-0.5197,0.2282,0.04439,-0.9814,-0.1374,-0.6727,-1.027,0.0149,-0.02748,-0.176,-0.6932,-0.1719,-0.1304,2.146
-0.0134,-0.09173,-0.2153,-0.9126,-0.1254,-0.6052,-3.996,-0.5154,0.2282,0.04439,-0.9814,-0.1374,-0.6727,0.7229,0.0149,-0.02748,-0.176,-0.6932,-0.1774,-0.1304,1.78
-0.0134,0.04826,-0.2153,-0.9126,-0.1254,-0.6478,-2.401,-0.2756,0.2282,0.04254,-0.9977,-0.1374,-0.6727,-1.568,0.0149,-0.02748,-0.176,-0.6932,-0.1774,-0.1304,-1.803
-0.0134,0.04826,-0.3091,-0.9038,-0.1254,-0.4594,-2.128,-0.2756,0.1019,0.08703,-0.9977,-0.1118,-0.6727,-0.6781,0.0149,-0.04741,-0.176,-0.6932,-0.1348,-0.1872,1.952
-0.0134,0.04826,-0.3091,-0.9038,-0.03494,-0.4594,-2.128,-0.2921,-0.007516,0.08703,-0.9977,-0.1118,-0.6727,-0.5943,0.02758,-0.04741,-0.176,-0.6932,-0.1348,-0.1872,-1.832
-0.0134,-0.0973,-0.3091,-0.9038,-0.06932,-0.4594,-2.128,-0.2921,-0.007516,0.08703,-0.9977,-0.1118,-0.6727,1.526,0.1321,-0.04741,-0.176,-0.6932,-0.1408,-0.04831,-0.4109
-0.0134,-0.0973,-0.3091,-0.9038,-0.06932,-0.5029,-2.1,-0.2921,-0.007516,0.08703,-0.9977,-0.1213,-0.6727,1.343,-0.05792,-0.04741,-0.176,-0.9042,0.01127,-0.04831,-1.439
-0.0134,-0.0973,-0.3578,-0.6439,-0.06932,-0.5029,-2.1,-0.2921,-0.007516,0.08703,-1.057,-0.1153,-0.4215,-3.633,-0.05792,-0.04741,-0.1714,-0.8944,0.01127,-0.04831,1.678
-0.271,-0.0973,-0.3578,-0.6439,-0.06932,-0.5029,-2.1,-0.2921,-0.007516,0.08703,-1.37,-0.1183,-0.4215,-0.5632,-0.05792,-0.0678,-0.1714,-0.5618,-0.1016,-0.04831,0.7717
-0.271,-0.0973,-0.3344,-0.6439,-0.1565,-0.5029,-2.51,-0.2921,-0.007516,0.1005,-1.167,-0.1183,-0.4215,-0.9817,-0.05792,-0.0678,-0.1714,-0.5618,-0.1016,-0.1708,-0.9573
-0.271,-0.0973,-0.3344,-0.658,-0.1565,-0.5029,-2.51,-0.2921,-0.01393,0.1005,-1.167,-0.1183,-0.3895,0.3916,0.04696,-0.0678,-0.1905,-0.5376,-0.1016,-0.1708,-2.211
-0.2558,-0.0973,-0.3334,-0.658,-0.1565,-0.5957,-2.51,-0.3965,-0.01393,0.1005,-0.9731,-0.1183,-0.2688,1.469,0.0289,-0.0678,-0.1839,-0.6159,-0.1016,-0.1708,0.1144
-0.2558,-0.0973,-0.1917,-0.5524,-0.08299,-0.7504,-2.51,-0.3138,-0.01393,0.1204,-0.9731,-0.1183,-0.2688,3.177,0.0289,-0.0298,-0.1969,-0.8265,-0.06038,-0.1708,1.859
-0.2558,-0.0973,-0.1917,-0.5503,-0.08299,-0.7504,-2.51,-0.3138,-0.01393,0.1204,-1.183,-0.1183,-0.2688,-0.6544,0.0289,0.1138,-0.1909,-0.8265,-0.06932,-0.1708,-1.755
-0.2558,-0.0973,-0.2254,-0.5503,-0.1797,-0.7504,-2.51,-0.3138,-0.01393,0.07455,-1.183,-0.1183,-0.2688,-0.601,0.0289,0.1138,-0.1909,-0.8499,-0.06932,-0.7705,0.534
-0.1827,-0.0973,-0.2254,-0.5503,-0.1797,-0.7504,-2.51,-0.2569,0.05791,0.07455,-1.223,-0.1183,-0.2688,-1.812,0.0289,0.1138,-0.1829,-0.8499,-0.06932,-0.7705,-3.416
-0.1695,-0.1403,-0.2254,-0.5503,-0.087,-0.7393,-2.51,-0.2569,0.05791,0.146,-1.223,-0.1203,-0.2688,0.862,0.0289,0.1138,-0.1829,-0.8499,-0.06932,-0.7705,-0.07896
-0.1695,-0.1403,-0.2852,-0.6057,-0.087,-0.6117,-2.51,-0.2569,0.1649,0.146,-0.8635,-0.1203,-0.2688,0.4676,0.1095,0.1138,-0.1829,-0.8499,-0.06751,-0.3228,-0.5075
-0.1695,-0.2528,-0.2483,-0.6057,-0.087,-0.6117,-2.51,-0.2569,0.1649,0.146,-0.8635,-0.1203,-0.2128,-0.01028,0.1095,-0.1338,-0.1829,-0.8559,-0.06751,-0.3228,0.0426
-0.1303,-0.05982,-0.2753,-0.6057,-0.087,-0.477,-2.51,-0.2569,0.1652,0.146,-1.219,-0.2181,-0.2128,0.844,0.1095,-0.1338,-0.1829,-0.8559,-0.06751,-0.3228,0.1074
-0.1303,-0.05982,-0.2052,-0.6057,-0.1202,-0.477,-1.069,-0.3183,0.1652,0.146,-1.219,-0.2181,-0.2216,-0.4583,0.1095,-0.1564,-0.1829,-0.8324,-0.04623,-0.3745,0.9151
-0.1303,-0.05982,-0.2962,-0.6057,-0.03949,-0.477,-1.069,-0.3183,0.1652,0.146,-0.8205,-0.2181,-0.2216,-0.4192,0.1095,-0.1564,-0.1829,-0.6782,-0.04623,-0.3745,3.071
-0.1303,-0.1108,-0.2962,-0.6057,-0.03949,-0.5256,-1.069,-0.5099,0.1652,0.146,-0.8205,-0.1843,-0.2216,-1.448,0.01298,-0.1564,-0.1829,-0.6782,-0.04623,-0.3745,1.584
-0.1303,-0.1986,-0.2962,-0.6057,-0.03949,-0.5256,-1.069,-0.2082,0.1652,0.146,-0.8205,-0.1843,-0.2216,0.9728,0.01085,-0.1564,-0.1829,-0.6782,-0.05573,-0.3745,-1.674
-0.1303,-0.2329,-0.2962,-0.6057,-0.03949,-0.5256,-1.069,-0.2733,0.1652,0.146,-0.8205,-0.1843,-0.2216,-1.278,0.01085,-0.1564,-0.1829,-0.6782,-0.1073,-0.3745,1.019
-0.1303,-0.2329,-0.2962,-0.6057,-0.09414,-0.5256,-1.069,-0.2733,0.2781,0.146,-0.8205,-0.1843,-0.2216,1.852,-0.08263,-0.1564,-0.1829,-0.6014,-0.1073,-0.3745,-1.669
-0.1303,-0.02694,-0.2962,-0.6583,-0.09414,-0.5256,-1.069,-0.2733,0.2781,0.146,-0.8205,-0.1691,-0.3942,-1.048,-0.08263,-0.1564,-0.144,-0.6014,-0.1073,-0.3745,-1.253
-0.1303,-0.02694,-0.2962,-0.6583,-0.09414,-0.5256,-1.069,-0.2733,0.2781,0.146,-0.8205,-0.1684,-0.2246,0.9957,-0.08263,-0.1564,-0.144,-0.6409,-0.02117,-0.3745,-1.282
-0.1701,-0.02694,-0.2962,-0.6583,-0.09414,-0.5256,-1.069,-0.2733,0.2781,0.146,-0.8205,-0.1684,-0.2246,-0.05164,-0.01343,-0.2062,-0.144,-0.6409,-0.0654,-0.02304,-0.2507
-0.08483,-0.02694,-0.2962,-0.6583,-0.07699,-0.5256,-1.069,-0.2733,0.2781,0.1971,-0.8205,-0.1684,-0.2246,-2.181,-0.01343,-0.109,-0.144,-0.6409,-0.07079,-0.5906,1.089
-0.08483,-0.04135,-0.2962,-0.6572,-0.07699,-0.5256,-1.069,-0.3166,0.2781,0.2145,-0.8205,-0.1684,-0.2246,-2.859,-0.01343,-0.109,-0.144,-0.6409,-0.07079,-0.5869,-0.02031
-0.08483,-0.02584,-0.2581,-0.6572,-0.07674,-0.3973,-1.069,-0.3166,0.2781,0.1603,-0.8205,-0.1684,-0.2974,0.1457,-0.01343,-0.109,-0.144,-0.6409,-0.07079,-0.3157,1.145
-0.08483,-0.02584,-0.2581,-0.6572,-0.07674,-0.3973,-1.069,-0.3166,0.4283,0.1603,-0.9448,-0.1684,-0.2974,0.8781,-0.01343,-0.109,-0.144,-0.6409,-0.07079,-0.3157,-1.12
-0.02408,-0.02584,-0.2952,-0.674,-0.07674,-0.3973,-1.069,-0.2689,0.4283,0.1603,-0.9264,-0.1684,-0.3715,-0.7294,-0.01343,-0.109,-0.144,-0.6382,-0.07079,-0.2883,-2.239
-0.02408,0.09935,-0.2279,-0.6988,-0.07674,-0.4799,0.0909,-0.1401,0.1669,0.1724,-0.9264,-0.1684,-0.2164,-2.081,-0.01343,-0.109,-0.144,-0.6382,-0.07079,-0.2883,-2.211
-0.02408,0.09935,-0.2486,-0.6234,-0.07674,-0.4799,0.0909,-0.2549,0.1669,0.1724,-0.9264,-0.1846,-0.2104,0.3704,-0.01343,-0.109,-0.1668,-0.6382,-0.08126,-0.2883,-0.1394
-0.1406,-0.05928,-0.2486,-0.8297,-0.07674,-0.4799,0.2068,-0.05273,0.07855,0.1428,-0.9264,-0.1846,-0.2104,0.0198,-0.01343,-0.109,-0.1668,-0.6382,-0.08126,-0.2883,0.03495
-0.1406,-0.02793,-0.2486,-0.8297,-0.1574,-0.6474,0.2068,-0.05273,0.07855,0.1428,-0.9264,-0.1846,-0.2104,2.767,-0.01343,-0.1103,-0.1668,-0.6382,-0.08126,-0.5173,-1.376
-0.1406,-0.02793,-0.2486,-0.672,-0.1574,-0.6474,0.2068,-0.3447,0.07855,0.1428,-0.9264,-0.1609,-0.2104,0.7468,-0.01343,-0.1103,-0.1668,-0.6382,-0.1054,-0.2697,-0.08699
-0.1406,0.02761,-0.2486,-0.672,-0.1574,-0.6474,0.2068,-0.1167,0.07855,0.1428,-0.9411,-0.1609,-0.2104,0.2623,-0.01343,-0.1905,-0.1668,-0.6382,-0.1054,-0.2697,2.412
-0.1406,0.02761,-0.2486,-0.672,-0.1574,-0.6474,0.2068,-0.1167,0.07855,0.1428,-0.9411,-0.1609,-0.2601,-0.1196,-0.1724,-0.1905,-0.09256,-0.6237,-0.1054,-0.2697,-0.7454
-0.1226,0.02761,-0.2486,-0.672,-0.205,-0.5092,1.166,-0.1167,0.07855,0.1635,-0.9411,-0.1609,-0.2601,-0.5674,-0.2277,-0.03645,-0.09256,-0.7053,-0.1054,-0.2697,-2.759
-0.1226,0.02761,-0.2486,-0.672,-0.205,-0.5092,1.166,-0.1167,0.1212,0.1635,-0.9411,-0.2357,-0.2601,0.4928,0.01303,-0.03645,-0.09256,-0.7053,-0.1054,-0.2697,-1.736
-0.1226,0.02761,-0.2486,-0.6263,-0.205,-0.523,1.084,-0.03817,0.1212,0.04851,-0.9411,-0.2357,-0.3303,-2.281,-0.09767,-0.1658,-0.09256,-0.7053,-0.1054,-0.2697,-0.02963
-0.1226,0.02761,-0.2486,-0.6263,-0.1135,-0.2602,-0.8976,-0.1615,0.1212,0.1379,-0.8628,-0.1843,-0.3303,-1.906,-0.09767,-0.1133,-0.09256,-0.7053,-0.105,-0.2697,-0.158
-0.1732,0.02761,-0.2485,-0.6744,-0.1135,-0.2602,0.4346,-0.1615,0.1212,0.1379,-0.8628,-0.1654,-0.4908,-1.399,-0.09767,-0.1133,-0.09256,-0.7053,-0.105,-0.2697,-1.519
-0.08724,0.02761,-0.2485,-0.6744,-0.1135,-0.2602,0.4346,-0.1615,0.121,0.1379,-0.8628,-0.1654,-0.2529,0.8068,-0.09287,-0.1133,-0.09256,-0.7053,-0.105,-0.2697,2.457
-0.08724,0.02761,-0.2763,-0.6509,-0.1135,-0.2602,-1.835,-0.1615,0.121,0.1379,-0.8628,-0.1501,-0.3545,1.251,-0.09287,-0.09121,-0.09256,-0.7053,-0.105,-0.2697,0.9537
-0.08724,0.02761,-0.2763,-0.6509,-0.1135,-0.2602,-1.835,-0.1615,0.121,0.1458,-0.8628,-0.1066,-0.5343,1.649,0.02212,-0.09121,-0.09256,-0.7053,-0.04285,-0.2697,-0.8309
-0.08724,0.02761,-0.2763,-0.6509,-0.1135,-0.2602,0.2343,-0.1615,0.07932,0.149,-0.8628,-0.1066,-0.5343,0.5068,0.07886,-0.09121,-0.09256,-0.7053,-0.04285,-0.2697,0.1833
-0.08724,0.02761,-0.06633,-0.6509,-0.07019,-0.2602,0.2343,-0.1615,0.07932,0.149,-0.8628,-0.2221,-0.6005,0.4795,0.07886,-0.1016,-0.09256,-0.5021,-0.04285,-0.2697,2.516
-0.08724,-0.1981,-0.1833,-0.6509,-0.07019,-0.2602,1.448,-0.1562,0.07932,0.149,-0.8628,-0.2221,-0.6005,-0.1475,-0.03246,-0.1016,-0.09256,-0.5021,-0.04285,-0.2697,2.69
-0.08724,-0.09904,-0.1833,-0.6509,-0.07019,-0.2752,1.448,-0.1566,0.1116,0.149,-0.8628,-0.2221,-0.6005,-1.306,-0.03246,-0.1016,-0.1307,-0.5021,-0.04285,-0.2697,2.948
-0.08724,-0.09904,-0.1223,-0.6509,-0.1728,-0.2752,1.448,-0.1566,0.1116,0.149,-0.8628,-0.2221,-0.6005,-1.9,-0.03246,-0.1016,-0.1307,-0.5021,-0.04285,-0.2697,-0.6555
-0.08724,0.2321,-0.1224,-0.809,-0.1355,-0.4876,0.6184,-0.1566,0.3189,0.149,-0.9297,-0.2221,-0.477,-0.8872,-0.1192,-0.1016,-0.1397,-0.5021,-0.04285,-0.2697,-0.5694
-0.0618,0.2321,-0.1224,-0.809,-0.04813,-0.4876,1.169,-0.1566,0.3189,0.149,-0.9297,-0.2076,-0.477,-0.6555,-0.1192,-0.1659,-0.1397,-0.5543,-0.03914,-0.2697,-0.6593
-0.0618,0.2321,-0.2383,-0.809,-0.04813,-0.4876,1.169,-0.1566,0.3189,0.2043,-0.9297,-0.2076,-0.477,-0.2784,-0.1192,-0.03404,-0.1717,-0.5543,-0.03914,-0.2697,-0.1104
-0.0618,0.2321,-0.2383,-0.809,-0.04813,-0.528,-0.8702,-0.3458,0.3823,0.1508,-0.9297,-0.2076,-0.477,0.8866,-0.1192,-0.03404,-0.1752,-0.5543,-0.03914,-0.2697,-0.2234
-0.08396,0.2321,-0.2383,-0.809,-0.04813,-0.525,-0.8702,-0.3458,0.3823,0.06727,-0.9297,-0.2076,-0.6583,-0.6607,-0.1105,-0.03404,-0.1752,-0.5543,-0.03914,-0.4663,-0.2799
-0.06955,0.1134,-0.2383,-0.809,-0.04813,-0.525,-0.8702,-0.09623,0.2829,0.06727,-0.9855,-0.155,-0.3886,1.395,-0.1105,-0.03404,-0.1752,-0.8302,-0.03914,-0.4663,-4.779
-0.06955,-0.2259,-0.2383,-0.809,-0.04813,-0.4995,-0.8702,-0.09623,0.2829,0.06727,-0.9855,-0.155,-0.3526,-0.9512,-0.1105,-0.03404,-0.1752,-0.8302,-0.03914,-0.4663,0.8357
-0.06955,-0.04898,-0.1301,-0.809,-0.04663,-0.4995,0.9158,-0.09623,0.008089,0.06727,-0.9855,-0.155,-0.3526,-0.004712,-0.1317,-0.05937,-0.1408,-0.7907,-0.001348,-0.4663,0.2564
-0.06955,-0.04898,-0.1545,-0.809,-0.08526,-0.4995,1.014,-0.09623,0.1544,0.1412,-0.9855,-0.155,-0.3526,-0.912,-0.1317,-0.05937,-0.1408,-0.7907,-0.001348,-0.4663,0.7413
